,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
65628,ORD-111794,70% Dark Bar,2022-08-27,2.8,3.02,70.03,94,283.88
65637,ORD-000031,Mint Dark Bar,2022-08-27,10.8,3.96,33.12,56,221.76
65645,ORD-032633,Mixed Assortment Box,2022-08-27,13.4,2.99,168.08,423,1264.77
65661,ORD-187229,Truffle Gift Box,2022-08-27,25.9,3.16,160.44,288,910.08
65669,ORD-024736,85% Dark Bar,2022-08-27,1.8,13.22,20.06,18,237.96
65677,ORD-030558,70% Dark Bar,2022-08-27,14.5,2.64,47.59,170,448.8
65678,ORD-091370,Mixed Assortment Box,2022-08-27,20.3,18.7,38.69,64,1196.8
65687,ORD-135812,Truffle Gift Box,2022-08-27,15.3,3.19,92.63,241,768.79
65689,ORD-109956,70% Dark Bar,2022-08-27,6.6,3.43,19.0,68,233.24
65691,ORD-098037,Truffle Gift Box,2022-08-27,8.1,3.15,82.26,185,582.75
65692,ORD-097014,Truffle Gift Box,2022-08-27,10.8,3.61,60.73,184,664.24
65699,ORD-138313,Salted Caramel Bar,2022-08-27,24.7,11.6,92.11,64,742.4
65714,ORD-012244,Mixed Assortment Box,2022-08-27,11.4,13.44,47.73,73,981.12
65720,ORD-072009,Truffle Gift Box,2022-08-27,12.6,3.4,287.35,381,1295.3999999999999
65722,ORD-178856,Milk Classic Bar,2022-08-27,17.1,11.7,75.32,34,397.79999999999995
65727,ORD-016299,Almond Crunch Bar,2022-08-27,12.0,2.61,100.28,249,649.89
65729,ORD-159909,Mixed Assortment Box,2022-08-27,9.1,3.76,30.14,128,481.28
65735,ORD-005715,Pralines Gift Box,2022-08-27,26.1,2.92,43.17,157,458.44
65736,ORD-000508,Truffle Gift Box,2022-08-27,7.0,16.83,70.25,44,740.52
65737,ORD-152532,Mint Dark Bar,2022-08-27,17.2,3.2,60.39,106,339.20000000000005
65739,ORD-179209,Mint Dark Bar,2022-08-27,14.9,2.86,99.2,179,511.94
65741,ORD-158732,Pralines Gift Box,2022-08-27,4.8,2.97,28.49,91,270.27000000000004
65749,ORD-071647,Mixed Assortment Box,2022-08-27,12.3,12.39,30.78,81,1003.59
65753,ORD-089935,Mint Dark Bar,2022-08-27,19.5,2.76,73.78,109,300.84
65756,ORD-047865,70% Dark Bar,2022-08-27,16.9,2.62,137.39,164,429.68
65760,ORD-156048,Mixed Assortment Box,2022-08-27,2.3,3.67,81.18,236,866.12
65782,ORD-104532,Truffle Gift Box,2022-08-27,19.6,2.97,122.87,214,635.58
65791,ORD-106151,Mixed Assortment Box,2022-08-27,11.3,12.65,197.09,157,1986.05
65799,ORD-034873,Milk Classic Bar,2022-08-27,22.6,2.43,58.09,182,442.26000000000005
65802,ORD-047128,Truffle Gift Box,2022-08-27,15.0,2.55,134.79,305,777.75
65810,ORD-097378,Mixed Assortment Box,2022-08-27,13.2,3.33,188.6,294,979.02
65812,ORD-007890,Truffle Gift Box,2022-08-27,7.6,3.64,148.04,203,738.9200000000001
65820,ORD-159193,Mixed Assortment Box,2022-08-27,5.2,2.91,36.68,208,605.28
65830,ORD-009562,Mixed Assortment Box,2022-08-27,13.5,3.51,344.01,434,1523.34
65838,ORD-068720,70% Dark Bar,2022-08-27,10.2,2.82,62.15,111,313.02
65839,ORD-008506,Mixed Assortment Box,2022-08-27,19.0,17.46,17.76,106,1850.76
65843,ORD-121052,70% Dark Bar,2022-08-27,21.6,11.21,195.2,79,885.59
65849,ORD-004753,Mixed Assortment Box,2022-08-28,8.1,2.76,99.24,243,670.68
65850,ORD-124706,70% Dark Bar,2022-08-28,11.3,3.42,21.22,70,239.4
65851,ORD-079892,Truffle Gift Box,2022-08-28,11.5,17.36,301.14,148,2569.2799999999997
65852,ORD-143904,Milk Classic Bar,2022-08-28,14.298620689655172,2.7,62.94,143,386.1
65856,ORD-133671,Truffle Gift Box,2022-08-28,1.8,3.65,25.25,91,332.15
65858,ORD-141602,Mixed Assortment Box,2022-08-28,5.8,2.91,94.82,285,829.35
65859,ORD-188797,Mixed Assortment Box,2022-08-28,15.9,3.25,290.63,488,1586.0
65870,ORD-135428,70% Dark Bar,2022-08-28,3.4,16.53,144.85,45,743.85
65873,ORD-004200,Truffle Gift Box,2022-08-28,18.6,2.72,374.53,487,1324.64
65878,ORD-073323,Truffle Gift Box,2022-08-28,10.1,3.41,80.21,164,559.24
65881,ORD-075620,70% Dark Bar,2022-08-28,18.7,3.0,78.7,191,573.0
65884,ORD-058929,Milk Classic Bar,2022-08-28,7.0,3.23,34.6,68,219.64
65891,ORD-058868,85% Dark Bar,2022-08-28,4.7,3.23,192.06,86,277.78
65901,ORD-008319,Mixed Assortment Box,2022-08-28,11.8,3.34,64.6,262,875.0799999999999
65912,ORD-167872,70% Dark Bar,2022-08-28,3.8,2.81,89.04,143,401.83
65920,ORD-123276,Milk Classic Bar,2022-08-28,8.4,2.92,304.98,209,610.28
65923,ORD-035679,70% Dark Bar,2022-08-28,4.8,14.03,82.37,39,547.17
65946,ORD-115830,Pralines Gift Box,2022-08-28,5.3,2.95,147.54,167,492.65000000000003
65948,ORD-137554,70% Dark Bar,2022-08-28,10.8,6.336551724137931,135.31,126,798.4055172413794
65951,ORD-005136,Mixed Assortment Box,2022-08-28,6.3,3.22,29.18,154,495.88000000000005
65958,ORD-036222,Milk Classic Bar,2022-08-28,17.0,2.76,161.36,238,656.88
65963,ORD-171454,Pralines Gift Box,2022-08-28,19.5,11.94,134.5,69,823.86
65964,ORD-077173,70% Dark Bar,2022-08-28,23.2,3.23,88.28,131,423.13
65967,ORD-195085,Milk Classic Bar,2022-08-28,15.4,3.09,101.01,157,485.13
65974,ORD-036452,Almond Crunch Bar,2022-08-28,2.2,2.97,152.7,228,677.1600000000001
65984,ORD-167247,Truffle Gift Box,2022-08-28,9.1,3.96,167.69,228,902.88
65993,ORD-096870,Truffle Gift Box,2022-08-28,1.2,3.07,63.93,111,340.77
65996,ORD-103272,Mixed Assortment Box,2022-08-28,20.6,12.0,49.65,89,1068.0
66001,ORD-131085,White Choco Bar,2022-08-28,13.8,3.11,25.2,86,267.46
66004,ORD-059249,70% Dark Bar,2022-08-28,23.7,10.93,90.51,-67,-732.31
66006,ORD-014252,Mixed Assortment Box,2022-08-28,12.3,3.34,193.73,484,1616.56
66007,ORD-098586,Truffle Gift Box,2022-08-28,7.7,3.3,119.39,185,610.5
66012,ORD-174886,Mixed Assortment Box,2022-08-28,9.7,3.17,38.29,205,649.85
66024,ORD-002930,70% Dark Bar,2022-08-28,17.3,3.1,58.28,130,403.0
66026,ORD-044058,70% Dark Bar,2022-08-28,5.6,2.74,46.87,301,824.74
66031,ORD-015305,Mint Dark Bar,2022-08-28,10.0,3.43,206.75,325,1114.75
66035,ORD-096994,Choco Coins Bag,2022-08-28,15.2,3.78,241.77,287,1084.86
66037,ORD-002632,Hazelnut Milk Bar,2022-08-28,13.2,3.5,34.67,85,297.5
66038,ORD-134907,Pralines Gift Box,2022-08-28,9.3,3.2,98.23,153,489.6
66040,ORD-008645,70% Dark Bar,2022-08-28,19.3,3.09,141.22,244,753.9599999999999
66046,ORD-021329,70% Dark Bar,2022-08-28,14.8,2.5,53.71,152,380.0
66047,ORD-075304,70% Dark Bar,2022-08-28,6.7,3.27,81.99,118,385.86
66057,ORD-103270,Mixed Assortment Box,2022-08-28,18.7,4.22,115.33,268,1130.96
66070,ORD-008382,Mint Dark Bar,2022-08-28,11.7,2.8,29.23,80,224.0
66088,ORD-086150,Hazelnut Milk Bar,2022-08-28,22.6,2.62,183.99,216,565.9200000000001
66090,ORD-123507,70% Dark Bar,2022-08-28,5.5,3.36,471.25,248,833.28
66091,ORD-080163,Milk Classic Bar,2022-08-28,19.6,3.51,56.74,99,347.48999999999995
66092,ORD-065011,70% Dark Bar,2022-08-28,12.9,12.86,158.75,87,1118.82
66102,ORD-075844,Mixed Assortment Box,2022-08-28,16.1,3.1,106.61,304,942.4
66106,ORD-043211,70% Dark Bar,2022-08-28,22.2,2.9,116.64,134,388.59999999999997
66124,ORD-039746,70% Dark Bar,2022-08-29,7.2,3.29,59.96,124,407.96
66127,ORD-037885,70% Dark Bar,2022-08-29,12.1,13.59,76.65,48,652.3199999999999
66129,ORD-038937,Mixed Assortment Box,2022-08-29,11.1,14.45,63.39,102,1473.8999999999999
66137,ORD-171246,Mixed Assortment Box,2022-08-29,14.6,13.92,113.64,130,1809.6
66141,ORD-045415,70% Dark Bar,2022-08-29,13.1,2.89,110.37,176,508.64000000000004
66142,ORD-135295,Salted Caramel Bar,2022-08-29,17.8,3.41,107.54,180,613.8000000000001
66146,ORD-005278,Milk Classic Bar,2022-08-29,6.0,2.47,88.29,167,412.49
66160,ORD-069667,70% Dark Bar,2022-08-29,11.3,3.08,232.79,168,517.44
66165,ORD-087391,Almond Crunch Bar,2022-08-29,14.8,17.2,300.56,169,2906.7999999999997
66166,ORD-187341,70% Dark Bar,2022-08-29,10.9,2.52,131.82,201,506.52
66167,ORD-128662,70% Dark Bar,2022-08-29,15.2,3.29,32.4,123,404.67
66174,ORD-054176,Truffle Gift Box,2022-08-29,5.9,3.12,32.06,133,414.96000000000004
66183,ORD-187329,Mixed Assortment Box,2022-08-29,9.8,2.86,56.76,245,700.6999999999999
66185,ORD-127543,70% Dark Bar,2022-08-29,16.2,3.41,98.79,144,491.04
66194,ORD-066652,Choco Coins Bag,2022-08-29,16.9,2.78,30.45,219,608.8199999999999
66196,ORD-199853,85% Dark Bar,2022-08-29,20.5,2.78,205.46,252,700.56
66207,ORD-095874,Mixed Assortment Box,2022-08-29,23.5,3.17,78.53,299,947.8299999999999
66214,ORD-031513,70% Dark Bar,2022-08-29,18.3,2.41,66.2,206,496.46000000000004
66215,ORD-070395,Milk Classic Bar,2022-08-29,12.2,17.16,44.48,24,411.84000000000003
66218,ORD-045341,White Choco Bar,2022-08-29,14.4,3.44,30.43,106,364.64
66222,ORD-071361,Choco Coins Bag,2022-08-29,26.49,13.31,102.61,94,1251.14
66230,ORD-152645,Mixed Assortment Box,2022-08-29,9.8,4.15,159.56,343,1423.45
66241,ORD-088864,White Choco Bar,2022-08-29,2.2,15.06,200.63,55,828.3000000000001
66244,ORD-172631,70% Dark Bar,2022-08-29,18.4,3.29,129.3,186,611.94
66247,ORD-093904,70% Dark Bar,2022-08-29,21.88,2.74,103.48,114,312.36
66250,ORD-132033,70% Dark Bar,2022-08-29,5.2,3.68,61.79,116,426.88
66251,ORD-155875,70% Dark Bar,2022-08-29,18.0,3.21,223.12,230,738.3
66260,ORD-071194,Almond Crunch Bar,2022-08-29,24.6,3.85,28.34,172,662.2
66289,ORD-037997,Mixed Assortment Box,2022-08-29,15.4,3.41,56.27,239,814.99
66299,ORD-019628,70% Dark Bar,2022-08-29,10.2,16.46,246.35,68,1119.28
66300,ORD-001321,Mint Dark Bar,2022-08-29,16.2,19.21,36.23,18,345.78000000000003
66304,ORD-123449,Almond Crunch Bar,2022-08-29,22.0,3.92,215.93,390,1528.8
66305,ORD-069921,Mixed Assortment Box,2022-08-29,11.1,3.45,65.24,242,834.9000000000001
66307,ORD-072284,Truffle Gift Box,2022-08-29,11.1,15.34,79.41,72,1104.48
66314,ORD-175632,70% Dark Bar,2022-08-29,20.6,2.69,77.87,184,494.96
66332,ORD-029887,85% Dark Bar,2022-08-29,21.0,11.24,70.81,67,753.08
66336,ORD-169903,Truffle Gift Box,2022-08-29,19.2,2.91,82.9,294,855.5400000000001
66344,ORD-168155,70% Dark Bar,2022-08-29,22.2,2.96,119.63,165,488.4
66354,ORD-154337,70% Dark Bar,2022-08-29,12.5,2.89,122.25,137,395.93
66358,ORD-070617,70% Dark Bar,2022-08-29,17.8,2.71,66.44,154,417.34
66361,ORD-051466,70% Dark Bar,2022-08-29,14.7,3.8,53.98,99,376.2
66377,ORD-182965,Choco Coins Bag,2022-08-29,9.0,13.79,22.6,50,689.5
66380,ORD-163517,70% Dark Bar,2022-08-29,15.5,17.15,28.69,26,445.9
66392,ORD-083858,70% Dark Bar,2022-08-29,20.1,3.09,173.78,229,707.61
66393,ORD-109079,70% Dark Bar,2022-08-29,15.1,2.33,72.46,198,461.34000000000003
66396,ORD-043811,70% Dark Bar,2022-08-29,12.7,3.35,119.71,180,603.0
66400,ORD-020680,Mixed Assortment Box,2022-08-30,1.9,3.31,140.59,308,1019.48
66417,ORD-149927,70% Dark Bar,2022-08-30,4.9,13.21,83.76,37,488.77000000000004
66418,ORD-034292,85% Dark Bar,2022-08-30,6.0,13.03,31.93,31,403.93
66419,ORD-083495,Milk Classic Bar,2022-08-30,7.1,3.39,33.11,87,294.93
66421,ORD-153236,Mixed Assortment Box,2022-08-30,25.4,3.37,148.39,569,1917.53
66446,ORD-143336,Pralines Gift Box,2022-08-30,8.8,14.6,81.83,42,613.1999999999999
66448,ORD-152437,Pralines Gift Box,2022-08-30,6.9,3.86,148.74,-135,-521.1
66456,ORD-186405,White Choco Bar,2022-08-30,27.7,3.41,212.29,381,1299.21
66463,ORD-151740,70% Dark Bar,2022-08-30,19.6,16.09,105.67,46,740.14
66465,ORD-010027,70% Dark Bar,2022-08-30,16.6,3.48,120.92,180,626.4
66466,ORD-071123,Truffle Gift Box,2022-08-30,2.6,2.69,44.99,132,355.08
66477,ORD-038988,Mixed Assortment Box,2022-08-30,1.71,4.16,28.94,152,632.32
66482,ORD-066751,Hazelnut Milk Bar,2022-08-30,13.9,3.06,33.82,75,229.5
66484,ORD-117205,70% Dark Bar,2022-08-30,20.8,2.79,53.11,133,371.07
66486,ORD-011549,White Choco Bar,2022-08-30,10.9,3.28,22.64,88,288.64
66487,ORD-094106,Pralines Gift Box,2022-08-30,2.9,3.63,36.15,72,261.36
66492,ORD-055070,Truffle Gift Box,2022-08-30,13.8,2.62,64.33,184,482.08000000000004
66493,ORD-089275,70% Dark Bar,2022-08-30,17.6,14.66,71.3,50,733.0
66495,ORD-165328,85% Dark Bar,2022-08-30,7.2,3.53,108.69,137,483.60999999999996
66498,ORD-041559,Truffle Gift Box,2022-08-30,20.8,3.03,198.64,212,642.36
66503,ORD-016701,70% Dark Bar,2022-08-30,8.2,3.43,19.16,68,233.24
66511,ORD-105647,Truffle Gift Box,2022-08-30,15.5,3.0,84.75,220,660.0
66517,ORD-109760,70% Dark Bar,2022-08-30,29.7,2.58,66.33,216,557.28
66529,ORD-125959,70% Dark Bar,2022-08-30,19.6,3.92,49.7,106,415.52
66539,ORD-198523,Mixed Assortment Box,2022-08-30,10.1,2.86,63.99,333,952.38
66543,ORD-087564,Truffle Gift Box,2022-08-30,22.8,2.67,81.06,275,734.25
66544,ORD-187135,Milk Classic Bar,2022-08-30,15.5,17.42,172.64,18,313.56000000000006
66560,ORD-147591,70% Dark Bar,2022-08-30,8.3,12.17,74.83,42,511.14
66562,ORD-173379,70% Dark Bar,2022-08-30,9.8,3.98,45.61,103,409.94
66576,ORD-156699,Pralines Gift Box,2022-08-30,0.6,14.9,40.49,28,417.2
66581,ORD-126832,Truffle Gift Box,2022-08-30,7.2,3.14,84.22,270,847.8000000000001
66582,ORD-195083,70% Dark Bar,2022-08-30,13.3,4.28,65.23,-100,-428.0
66594,ORD-058002,Pralines Gift Box,2022-08-30,26.6,2.93,33.24,126,369.18
66595,ORD-062403,Milk Classic Bar,2022-08-30,19.1,2.77,181.24,252,698.04
66597,ORD-060905,Truffle Gift Box,2022-08-30,3.1,3.51,33.79,87,305.37
66602,ORD-050975,70% Dark Bar,2022-08-30,6.9,13.16,27.71,23,302.68
66611,ORD-060034,Truffle Gift Box,2022-08-30,12.7,3.09,75.86,222,685.98
66614,ORD-098543,Mixed Assortment Box,2022-08-30,7.5,3.92,155.84,364,1426.8799999999999
66619,ORD-035580,Pralines Gift Box,2022-08-30,22.5,18.81,51.25,37,695.9699999999999
66626,ORD-150758,Milk Classic Bar,2022-08-30,6.8,4.2,98.7050518482927,85,357.0
66627,ORD-166151,Pralines Gift Box,2022-08-30,8.8,2.86,43.73,96,274.56
66629,ORD-169043,Mixed Assortment Box,2022-08-30,25.3,3.21,120.84,342,1097.82
66630,ORD-008873,Mixed Assortment Box,2022-08-30,8.2,3.2,52.26,288,921.6
66634,ORD-147901,70% Dark Bar,2022-08-30,20.3,3.07,51.38,103,316.21
66638,ORD-076532,70% Dark Bar,2022-08-30,9.7,3.88,47.67,69,267.71999999999997
66640,ORD-176506,70% Dark Bar,2022-08-30,19.5,3.13,113.16,199,622.87
66641,ORD-185446,70% Dark Bar,2022-08-30,24.3,11.08,69.4,77,853.16
66645,ORD-026156,Pralines Gift Box,2022-08-30,10.5,2.73,58.19,107,292.11
66646,ORD-153880,Mint Dark Bar,2022-08-30,12.49,3.42,60.46,140,478.8
66650,ORD-012620,Truffle Gift Box,2022-08-30,18.1,11.86,35.17,43,509.97999999999996
66665,ORD-195520,Mint Dark Bar,2022-08-30,17.2,2.97,61.06,115,341.55
66668,ORD-013480,Truffle Gift Box,2022-08-30,8.4,2.97,76.39,147,436.59000000000003
66673,ORD-098030,Hazelnut Milk Bar,2022-08-30,15.3,3.13,27.13,65,203.45
66683,ORD-007794,Truffle Gift Box,2022-08-30,2.2,20.12,22.16,29,583.48
66686,ORD-174537,Truffle Gift Box,2022-08-30,24.18,16.72,35.55,41,685.52
66691,ORD-047425,Hazelnut Milk Bar,2022-08-30,5.1,3.2,72.54,92,294.40000000000003
66693,ORD-110560,Mint Dark Bar,2022-08-30,25.8,2.96,105.45,144,426.24
66701,ORD-123774,Pralines Gift Box,2022-08-31,7.2,2.83,201.08,362,1024.46
66702,ORD-156431,Almond Crunch Bar,2022-08-31,6.3,3.0,57.21,198,594.0
66703,ORD-190735,70% Dark Bar,2022-08-31,4.3,3.52,93.45,122,429.44
66711,ORD-103339,Choco Coins Bag,2022-08-31,13.1,2.76,88.1,437,1206.12
66712,ORD-024403,Truffle Gift Box,2022-08-31,8.7,3.45,129.43,172,593.4
66717,ORD-031955,Mint Dark Bar,2022-08-31,19.0,11.66,70.93,43,501.38
66722,ORD-100980,Pralines Gift Box,2022-08-31,5.19,3.14,48.5,87,273.18
66729,ORD-199447,Almond Crunch Bar,2022-08-31,19.3,2.73,80.81,220,600.6
66736,ORD-014526,Milk Classic Bar,2022-08-31,21.3,3.19,78.45,130,414.7
66739,ORD-012496,Truffle Gift Box,2022-08-31,13.5,3.03,53.84,141,427.22999999999996
66740,ORD-073517,White Choco Bar,2022-08-31,15.2,2.81,100.56,192,539.52
66742,ORD-124728,Almond Crunch Bar,2022-08-31,5.6,3.25,39.27,116,377.0
66752,ORD-049339,Hazelnut Milk Bar,2022-08-31,16.4,3.33,113.57,167,556.11
66771,ORD-142004,Mixed Assortment Box,2022-08-31,8.1,2.92,139.47,463,1351.96
66782,ORD-106521,70% Dark Bar,2022-08-31,5.8,3.96,64.04,111,439.56
66802,ORD-132128,Truffle Gift Box,2022-08-31,8.5,3.04,42.47,127,386.08
66816,ORD-095757,Milk Classic Bar,2022-08-31,9.3,3.31,196.31,231,764.61
66819,ORD-166635,Milk Classic Bar,2022-08-31,11.6,16.79,239.76,55,923.4499999999999
66825,ORD-137707,White Choco Bar,2022-08-31,1.4,3.1,63.63,75,232.5
66830,ORD-156421,70% Dark Bar,2022-08-31,15.0,11.55,87.38,46,531.3000000000001
66839,ORD-148345,Truffle Gift Box,2022-08-31,8.4,13.23,141.63,64,846.72
66849,ORD-012293,70% Dark Bar,2022-08-31,9.6,2.88,110.1,144,414.71999999999997
66860,ORD-053365,Truffle Gift Box,2022-08-31,11.5,3.13,35.47,424,1327.12
66864,ORD-136554,Mixed Assortment Box,2022-08-31,7.5,2.61,95.03,277,722.9699999999999
66865,ORD-092166,Almond Crunch Bar,2022-08-31,18.9,2.99,70.66,207,618.9300000000001
66867,ORD-048888,Mixed Assortment Box,2022-08-31,2.3,3.44,31.48,81,278.64
66868,ORD-090109,70% Dark Bar,2022-08-31,21.1,18.61,68.31,36,669.96
66870,ORD-014944,70% Dark Bar,2022-08-31,7.74,2.85,46.02,85,242.25
66871,ORD-072508,70% Dark Bar,2022-08-31,9.5,12.97,59.88,30,389.1
66872,ORD-125214,Pralines Gift Box,2022-08-31,23.5,2.9,117.28,223,646.6999999999999
66875,ORD-148271,Almond Crunch Bar,2022-08-31,8.6,2.75,78.6,167,459.25
66876,ORD-092381,Milk Classic Bar,2022-08-31,6.4,17.81,80.12,37,658.9699999999999
66890,ORD-146570,70% Dark Bar,2022-08-31,22.4,3.12,63.24,139,433.68
66892,ORD-002398,Pralines Gift Box,2022-08-31,12.0,3.04,56.83,135,410.4
66897,ORD-109635,Milk Classic Bar,2022-08-31,22.9,2.66,25.94,128,340.48
66900,ORD-026918,Mixed Assortment Box,2022-08-31,8.61,3.11,114.31,373,1160.03
66904,ORD-050854,Mint Dark Bar,2022-08-31,8.9,3.05,50.94,76,231.79999999999998
66906,ORD-043623,Pralines Gift Box,2022-08-31,6.5,3.87,99.41,132,510.84000000000003
66910,ORD-187985,Truffle Gift Box,2022-08-31,16.4,17.72,60.02,39,691.0799999999999
66913,ORD-069852,Hazelnut Milk Bar,2022-08-31,6.5,3.1,44.53,81,251.1
66920,ORD-022510,Milk Classic Bar,2022-08-31,34.9,2.7,95.82,237,639.9000000000001
66921,ORD-139846,Almond Crunch Bar,2022-08-31,7.4,3.32,59.49,119,395.08
66928,ORD-015096,85% Dark Bar,2022-08-31,3.5,2.96,52.96,89,263.44
66930,ORD-055793,Mixed Assortment Box,2022-08-31,13.9,2.76,61.02,354,977.04
66963,ORD-151946,Truffle Gift Box,2022-09-01,12.8,3.17,99.58,352,1115.84
66964,ORD-142430,Mixed Assortment Box,2022-09-01,5.1,4.25,140.39,322,1368.5
66973,ORD-196221,70% Dark Bar,2022-09-01,2.3,3.72,81.14,121,450.12
66974,ORD-131973,70% Dark Bar,2022-09-01,9.3,2.55,45.35,151,385.04999999999995
66976,ORD-138233,Truffle Gift Box,2022-09-01,12.2,3.51,69.01,260,912.5999999999999
66977,ORD-000860,Mint Dark Bar,2022-09-01,13.3,3.2,24.85,66,211.20000000000002
66980,ORD-002135,Mixed Assortment Box,2022-09-01,6.0,3.34,98.4,175,584.5
66983,ORD-171469,Almond Crunch Bar,2022-09-01,12.7,19.68,110.22,64,1259.52
66989,ORD-092370,Choco Coins Bag,2022-09-01,18.2,11.1,64.26,109,1209.8999999999999
66993,ORD-011201,Mixed Assortment Box,2022-09-01,18.0,16.77,99.15,115,1928.55
66998,ORD-082572,70% Dark Bar,2022-09-01,5.3,3.7,205.47,298,1102.6000000000001
67000,ORD-050498,70% Dark Bar,2022-09-01,5.9,3.59,101.04,153,549.27
67007,ORD-168195,70% Dark Bar,2022-09-01,9.6,18.3,45.67,32,585.6
67021,ORD-197150,Choco Coins Bag,2022-09-01,22.7,3.02,53.78,194,585.88
67024,ORD-060087,70% Dark Bar,2022-09-01,12.1,3.37,127.02,163,549.3100000000001
67025,ORD-109259,70% Dark Bar,2022-09-01,13.36,2.89,60.04,183,528.87
67030,ORD-077572,Truffle Gift Box,2022-09-01,26.4,2.51,78.95,342,858.42
67045,ORD-023123,Pralines Gift Box,2022-09-01,17.9,2.87,72.05,203,582.61
67059,ORD-074716,Milk Classic Bar,2022-09-01,17.4,3.08,86.89,131,403.48
67067,ORD-076224,Mint Dark Bar,2022-09-01,5.4,18.11,91.4,36,651.96
67071,ORD-115894,Truffle Gift Box,2022-09-01,21.8,2.9,61.1,247,716.3
67079,ORD-116067,85% Dark Bar,2022-09-01,6.5,3.74,404.74,184,688.1600000000001
67082,ORD-135134,Mint Dark Bar,2022-09-01,18.4,2.79,62.23,197,549.63
67090,ORD-190147,70% Dark Bar,2022-09-01,19.8,2.89,54.43,103,297.67
67096,ORD-190709,Mixed Assortment Box,2022-09-01,9.6,2.4,111.51,501,1202.3999999999999
67105,ORD-018370,70% Dark Bar,2022-09-01,22.6,11.65,52.86,68,792.2
67110,ORD-183925,70% Dark Bar,2022-09-01,19.7,11.73,38.83,53,621.69
67113,ORD-022077,Truffle Gift Box,2022-09-01,7.9,3.76,137.95,265,996.4
67116,ORD-114858,85% Dark Bar,2022-09-01,13.3,13.09,83.09,58,759.22
67130,ORD-080711,Almond Crunch Bar,2022-09-01,11.78,13.14,143.71,92,1208.88
67135,ORD-139982,Almond Crunch Bar,2022-09-01,15.0,2.75,62.12,769,2114.75
67144,ORD-100178,White Choco Bar,2022-09-01,19.3,3.99,94.47,239,953.61
67160,ORD-125847,Truffle Gift Box,2022-09-01,9.8,3.02,20.27,149,449.98
67163,ORD-085773,70% Dark Bar,2022-09-01,20.8,12.61,39.66,43,542.23
67168,ORD-065990,Milk Classic Bar,2022-09-01,4.6,3.31,42.41,88,291.28000000000003
67173,ORD-045480,Almond Crunch Bar,2022-09-01,12.6,2.93,65.46,255,747.1500000000001
67189,ORD-024740,Truffle Gift Box,2022-09-01,16.3,3.25,32.56,157,510.25
67200,ORD-165824,White Choco Bar,2022-09-01,9.4,3.59,95.25,195,700.05
67212,ORD-116605,Milk Classic Bar,2022-09-01,12.7,3.35,31.98,88,294.8
67218,ORD-130019,Pralines Gift Box,2022-09-01,4.6,12.35,166.9,86,1062.1
67222,ORD-140198,Milk Classic Bar,2022-09-01,11.3,2.46,163.81,134,329.64
67225,ORD-194898,Mixed Assortment Box,2022-09-01,22.7,12.93,77.11724137931034,101,1305.93
67228,ORD-094166,70% Dark Bar,2022-09-01,14.6,3.33,36.43,118,392.94
67229,ORD-164396,Milk Classic Bar,2022-09-01,3.4,2.63,88.56,144,378.71999999999997
67230,ORD-095271,Truffle Gift Box,2022-09-01,16.1,3.42,91.42,232,793.4399999999999
67234,ORD-105499,Salted Caramel Bar,2022-09-01,7.9,13.55,528.91,182,2466.1
67235,ORD-111271,Milk Classic Bar,2022-09-01,15.1,2.55,38.47,164,418.2
67240,ORD-129640,Mixed Assortment Box,2022-09-02,7.3,3.15,68.47,298,938.6999999999999
67247,ORD-184740,Mixed Assortment Box,2022-09-02,7.0,2.97,41.87,271,804.87
67248,ORD-072034,Truffle Gift Box,2022-09-02,16.2,2.94,41.56,136,399.84
67259,ORD-087008,Mixed Assortment Box,2022-09-02,13.541379310344826,11.97,75.18892857142858,111,1328.67
67260,ORD-178827,Mixed Assortment Box,2022-09-02,7.5,13.65,84.61,106,1446.9
67262,ORD-154060,70% Dark Bar,2022-09-02,24.3,2.97,80.05,201,596.97
67264,ORD-152990,Truffle Gift Box,2022-09-02,4.0,17.83,84.75,68,1212.4399999999998
67272,ORD-130441,Hazelnut Milk Bar,2022-09-02,6.5,4.05,127.12,136,550.8
67274,ORD-196931,70% Dark Bar,2022-09-02,6.5,2.91,60.92,109,317.19
67280,ORD-187386,70% Dark Bar,2022-09-02,17.8,3.1,104.79,236,731.6
67285,ORD-080365,Milk Classic Bar,2022-09-02,4.4,3.13,147.66,148,463.24
67291,ORD-158811,Mint Dark Bar,2022-09-02,20.2,12.67,62.99,54,684.18
67298,ORD-154759,Mint Dark Bar,2022-09-02,5.7,3.57,63.72,69,246.32999999999998
67308,ORD-178993,Mint Dark Bar,2022-09-02,2.4,3.41,139.85,116,395.56
67312,ORD-094954,70% Dark Bar,2022-09-02,12.1,12.82,16.45,23,294.86
67333,ORD-126803,70% Dark Bar,2022-09-02,19.6,3.05,100.51,212,646.5999999999999
67338,ORD-034605,Hazelnut Milk Bar,2022-09-02,19.6,3.59,102.5,147,527.73
67344,ORD-085649,Mint Dark Bar,2022-09-02,10.1,2.79,19.03,65,181.35
67347,ORD-098663,Truffle Gift Box,2022-09-02,7.1,3.38,22.4,99,334.62
67349,ORD-078792,70% Dark Bar,2022-09-02,19.1,3.2,88.34,148,473.6
67350,ORD-024912,70% Dark Bar,2022-09-02,20.7,18.98,40.48,39,740.22
